App_Name,App_Hash,App_Class,App_Method,App_Ad_ID,App_Label
 TappytoonComicsNovels3.35.1Apkpure,abf86ca642dd75bff1f9df756cccf851cea157a438157816c0ad665a79f5d26c,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 POCKETCOMICSPremiumWebtoon5.3.1Apkpure,93239a8bf32f3c909348aadb026671add11c825e004e82ba08db5a19cd6e2de4,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 VideoMaker1.485.136Apkpure,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 HilyDatingapp.MeetPeople.3.8.0Apkpure,58fabeeb12709d59771e982dc385c65d7dd203ec185e8e54645c9c7ac1cd3368,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 HilyDatingapp.MeetPeople.3.8.0Apkpure,58fabeeb12709d59771e982dc385c65d7dd203ec185e8e54645c9c7ac1cd3368,com.facebook.ads.AudienceNetworkAds,initialize,null,facebook
 HilyDatingapp.MeetPeople.3.8.0Apkpure,58fabeeb12709d59771e982dc385c65d7dd203ec185e8e54645c9c7ac1cd3368,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 Joylada6.30.3Apkpure,9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 Joylada6.30.3Apkpure,9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 WEBTOON2.12.10Apkpure,40627fad47208e13ff7955035d04715ba5b4eebde6c5a19701777458539c1063,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 WEBTOON2.12.10Apkpure,40627fad47208e13ff7955035d04715ba5b4eebde6c5a19701777458539c1063,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 WEBTOON2.12.10Apkpure,40627fad47208e13ff7955035d04715ba5b4eebde6c5a19701777458539c1063,com.facebook.ads.internal.api.InitSettingsBuilder,initialize,null,facebook
 FlipaClipCreate2DAnimation3.3.7Apkpure,5bb894104924433a374e0a18e2aa9d319009233e5c7a60896855e59345418ff8,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 CarGurusUsedNewCars2.77Apkpure,652aa32ee11dd109f11feef942fa4207306b1651e8f342e047cf450d8ae7b9a5,com.google.android.gms.ads.MobileAds,initialize,null,google
 AudiomackMusicDownloader6.25.4Apkpure,a070a78a18adc558d7f3a279a12d3f44a6012fe1cbe7db83aa04dd24a66d261d,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 DJMusicmixer-DJMixStudio1.2.6Apkpure,c5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b,com.google.android.gms.ads.MobileAds,initialize,null,google
 DJMusicmixer-DJMixStudio1.2.6Apkpure,c5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b,com.google.android.gms.ads.BaseAdView,setAdListener,null,google
 DesignHomeLifestyleGame1.97.075Apkpure,f45949e07bc66c6a5a345250b0da89a382ae7bf4ff1db26c923a99df25359ef7,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 YouCamMakeup-SelfieEditor6.10.1Apkpure,3d048d40c9bb5f536acb6395350502b31eede8a24966b1ce1c04cc189106d14e,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 HeyBeautyLovePuzzle1.0.4.8Apkpure,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 HeyBeautyLovePuzzle1.0.4.8Apkpure,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 HeyBeautyLovePuzzle1.0.4.8Apkpure,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,com.facebook.ads.internal.api.InitSettingsBuilder,initialize,null,facebook
 HeyBeautyLovePuzzle1.0.4.8Apkpure,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,com.google.android.gms.ads.MobileAds,initialize,null,google
 HeyBeautyLovePuzzle1.0.4.8Apkpure,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 Angry_Birds_2_3.11.3_Apkpure,8dfd2ddbae23bd01783df6df16801c094b7e6503b0dee2651ea1d72f80f27bd6,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 MangaToon-MangaReader3.05.06Apkpure,6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 MangaToon-MangaReader3.05.06Apkpure,6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e,com.google.android.gms.ads.MobileAds,initialize,null,google
 MangaToon-MangaReader3.05.06Apkpure,6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 MangaToon-MangaReader3.05.06Apkpure,6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e,com.facebook.ads.internal.api.InitSettingsBuilder,initialize,null,facebook
 SmartTools-Utilities20.6Apkpure,15efb6f40b69f3fc9c53c94dca8198f4707e1a6366be8cf141d90060c599f756,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 SmartTools-Utilities20.6Apkpure,15efb6f40b69f3fc9c53c94dca8198f4707e1a6366be8cf141d90060c599f756,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
 SmartTools-Utilities20.6Apkpure,15efb6f40b69f3fc9c53c94dca8198f4707e1a6366be8cf141d90060c599f756,com.facebook.ads.internal.api.InitSettingsBuilder,initialize,null,facebook
 SmartTools-Utilities20.6Apkpure,15efb6f40b69f3fc9c53c94dca8198f4707e1a6366be8cf141d90060c599f756,com.google.android.gms.ads.AdActivity,setContentView,null,google
 BadooDating.Chat.Meet.5.324.0Apkpure,2c64ca049a120a7421100aa0b67c199519a108ccb6046c441a7e456a4b97f42a,com.facebook.ads.internal.dynamicloading.DynamicLoaderFactory,initialize,null,facebook
